Wavelength (nm),N2 Baseline,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water
725.764,0,-17.23606958,-7.963220257,-0.780988945,4.165052617,1.97960622,1.326945208,10.29380681,17.82490586,51.92935485,53.63990073,-4.071297138,-3.125636884,-2.135292204,-3.895973676,-4.827726307,10.18287721,17.7754936,10.15889331,12.52216369,11.50284809,-9.926593274,3.625144593,10.21573686,9.87810708,7.198718216,-0.40317873,16.9700885,28.99228668,49.88597358,77.21028339,-2.753027723,-5.001185457,-3.895170299,3.118369127,5.461054352,15.79501844,12.84437421,26.94124631,34.92612938,45.60413374,1.838636095,2.594073439,1.547863344,2.988591591,3.734583471,-0.924904922,2.037341255,-1.344975283,-1.71253685,3.434825333
726.099,0,-16.20356394,-11.66558315,-1.97355852,1.29633897,2.699287312,11.59569296,5.256278443,28.19182428,47.0418988,50.99267548,0.815918819,-0.207620028,-0.445517832,-1.329839151,-2.392136509,6.836209011,16.76424892,8.461852972,11.33616812,15.51557773,-8.280477804,3.178504131,10.77493113,11.83838781,9.857905508,7.968437972,16.06270193,32.28370107,55.5079311,80.32325102,-4.394075223,-4.929181343,-5.072851921,-0.157103939,5.167938824,7.138744963,17.02335361,14.68632408,28.54329887,49.08346057,1.201089172,0.551507055,2.768140341,3.762415709,1.429679931,-3.979531678,1.291741621,1.122432012,-0.772475095,-3.016583272
726.434,0,-17.07988747,-12.04255608,-3.737153157,-0.138707146,0.897216372,-5.3983427,4.423505173,10.37327112,30.77062914,43.30717608,-1.029775245,-1.416494044,-1.282697917,-2.173568353,-3.210431918,7.871409006,10.02495526,4.03569358,10.37785788,13.82538042,-3.921140388,2.218708187,14.59298193,15.46846704,14.23410441,5.683303481,17.18465089,27.40959481,59.03325749,69.86816414,-1.64451286,-5.001420391,-6.74342563,-2.552880587,2.831143622,-1.760433053,4.264982573,7.741895685,15.68890534,27.09200827,1.731380783,1.992572191,1.124477793,1.023682067,-1.888287807,1.584176833,-0.239486615,6.228977105,-3.918590052,3.353587649
726.769,0,-13.41717192,-12.38216346,-5.129310802,-1.123361659,-0.135441669,-2.519995782,3.258822998,8.416303906,23.95125699,50.65447589,1.329430891,0.198310289,2.391456303,-0.089316519,-0.315679764,10.06893752,-2.098573626,3.749795061,2.558417326,0.054650355,-1.644679071,2.238823453,13.45509145,17.70329567,15.9036353,4.91670175,9.001172791,15.87553377,36.05656462,55.24824081,-0.445349237,-4.932157204,-6.966154544,-5.113343891,-1.949406441,5.165669483,14.65903158,17.22346335,20.00445095,45.3911272,0.944820692,0.841924138,1.197950793,0.865453676,2.17678905,-3.950161652,-5.147362183,-1.912070272,0.556593229,-3.561596567
727.104,0,-8.664877292,-13.90233751,-5.302298517,-2.475256036,0.150757408,-1.408742649,7.578805141,7.997973253,30.41271937,41.57134303,4.074441291,4.045935468,2.599021246,2.910935409,0.538317285,9.969126172,8.761269768,11.60149771,12.62460381,7.715172516,-2.112525439,-0.728623878,8.278377575,16.7795449,18.23537818,14.31169126,10.12858604,22.87191726,37.70639521,62.93085253,0.354323669,-2.840069113,-4.601107602,-5.011669757,-1.04597696,-5.50767148,4.160649819,-0.221119134,11.89079422,14.67132972,-0.430372978,-0.118326441,-0.718616166,-0.093258895,-0.359076002,-6.347578602,-5.660952211,0.166454883,5.233668472,-7.086222143
727.439,0,-2.901015669,-12.20277765,-5.086603343,-1.362914681,-0.659085358,0.911807524,3.122366102,15.70837484,32.47873726,42.07033944,3.537133952,3.489501406,2.505059682,2.614587562,1.860424195,6.552597133,-3.490276918,7.320724548,3.55611641,3.215945698,0.629586576,-1.78994054,9.182258865,15.74304647,19.5683533,1.201292713,15.46283451,16.32731618,48.36526355,56.91144275,0.793869089,-0.695105973,-5.569770973,-4.771355605,-2.633100182,3.27744524,8.004827687,4.487629051,21.73111738,27.82933473,0.272990267,0.347516359,0.943546655,-2.572153107,-3.329284573,0.021616614,2.096811549,3.091947811,-2.929823207,-9.11371883
727.774,0,4.362960137,-4.529998331,-3.864284178,-1.637071225,-0.309932608,-1.943983854,1.355011517,1.764666161,30.28968436,34.00883834,5.116157511,5.637451407,5.126193167,4.845358924,4.216936754,1.446987846,6.529071957,2.232175049,11.10719408,4.90261275,1.440115803,-4.024290359,4.586605639,14.96267399,16.14620548,6.077588289,13.90244295,27.75979516,34.55883537,49.63444289,-0.183077992,-1.819668056,-4.969765316,-5.265434125,-3.183281952,-0.781991247,0.182107551,4.981942276,12.86842347,10.6823677,0.179836096,1.109044372,0.104202786,-2.306505959,-3.11384617,0.021204089,-4.814085574,-3.26618705,-4.209769027,0.222642938
728.108,0,6.364515203,-1.127441355,-3.163737769,-2.142495021,-2.045700218,3.42934791,4.095717729,8.57835987,22.86615793,34.02478159,9.27649769,8.406559025,6.522466577,7.940166266,6.224175361,-2.433848099,-3.730545772,-1.506667871,-0.948252506,-4.120382913,5.707558416,-1.042312187,5.702521993,16.44957282,17.71761983,0.579441147,10.31997941,13.51977353,29.14752743,34.70641908,1.001555373,-1.875092221,-3.667800651,-3.996094546,-4.267403714,3.103834682,9.126114398,6.403770413,15.72598586,16.90259216,1.623222533,1.838594079,2.740995736,0.385025885,-0.845877334,2.975386082,-3.981502457,-5.731270066,-3.948694314,0.426505855
728.443,0,10.5535619,5.425955049,-0.893027338,-1.179371062,-0.291927375,8.842608934,5.371612347,9.95175903,17.62952504,30.21767267,9.743087975,7.984552796,7.994296689,9.052521604,9.090598013,11.36206539,17.71358955,10.03058685,9.58301652,3.762874127,8.299871524,-0.902453206,4.01271978,12.84702233,15.5227124,-0.392400461,9.83349494,11.79625477,23.92051997,38.10375129,-0.257726239,-1.207448209,-4.447606967,-5.497234209,-5.210046002,8.382197677,4.287338585,1.603995777,4.446519938,19.11800536,0.697213295,1.747907206,2.624763068,1.80853942,-2.774793354,2.934921638,-2.762324513,-0.215746406,-5.060794255,-5.405988504
728.778,0,10.43102692,7.636260527,-0.285322392,-1.688730809,-0.977338419,-2.645253758,7.627062585,4.878909265,16.14861637,21.64492301,12.08751882,10.05088697,10.20150614,11.64557536,10.34071237,-0.370960893,5.115734991,2.837890891,4.038906827,4.70070747,6.973511647,-3.088231509,0.726273641,8.537789372,12.5134794,-2.015038681,-0.455498518,4.879618249,14.44725616,27.80131588,0.80025855,-1.016544179,-2.122233681,-5.283339035,-4.916899571,7.239486364,4.822328941,5.806771237,14.84813859,12.3638601,0.990166684,1.837735215,4.557775366,4.307599107,0.090411616,0.40597671,6.497153584,-2.906701668,1.335449703,0.608965065
729.112,0,16.88977034,13.35763132,3.292276781,1.811595316,1.052396553,-0.460128836,0.436922338,9.748329532,22.01896531,30.01960549,9.760136247,8.787817268,11.16797014,10.80731161,11.15675658,-0.54985676,0.840957398,-0.960324061,-10.67600037,3.159751101,10.01478271,-0.414189968,-3.212466518,10.37722069,13.81643185,8.342839525,3.01140743,7.533528596,18.70433174,27.50115616,-2.921102291,-2.703167163,-3.024864742,-5.59846844,-5.112452451,3.297776319,0.815623205,4.722245015,13.59317305,12.28276032,1.116629553,2.52545665,2.81688372,2.540599157,-0.513198435,2.018169865,-0.044355382,-3.615755665,-2.00787308,-1.564319264
729.447,0,19.73811395,18.75460532,5.334488502,2.513965544,0.924030283,-6.131085951,5.373836899,1.351499514,8.321699279,13.97182975,12.1656944,10.62185535,12.49706119,13.18672016,14.2213888,2.477342854,6.990194019,7.137202953,-0.407101662,5.961131484,10.73140054,1.097754531,-2.00469131,8.120507143,14.6354449,8.698551982,3.139514327,13.32304775,17.67835045,29.88685856,-1.654508414,-0.022692228,-1.08047279,-3.637188565,-4.272452081,1.169531329,1.955980682,-3.572571018,2.305513728,7.943294505,0.845323587,3.908764601,5.621954702,6.291854102,4.986156541,0.38949534,-10.00607671,-7.58637352,-7.022630265,-2.921947184
729.781,0,18.90942108,21.08032216,8.541271451,4.709188484,3.334717177,1.937901753,2.225701116,7.041596496,17.77002933,24.28030393,8.91608163,8.977753011,7.419273346,10.29647722,11.95460433,2.380416476,6.521114845,1.380750215,2.347818663,-1.510365328,9.905936095,0.522344792,-3.531497884,5.31745567,11.31554368,-4.012551036,-0.66686829,2.816422199,9.39135037,23.35626796,-3.262309346,-2.788202293,-1.521656216,-2.987265138,-4.47892171,1.979330328,0.386865521,3.349939602,-1.050063556,12.81393347,0.184398038,2.091156063,4.711536822,7.847179319,3.326659378,-2.339834073,-6.938122948,-11.27498992,-10.17528951,-7.775681281
730.116,0,19.21249861,24.10833791,10.58526245,5.434123348,4.506086533,-3.072602688,7.015389224,5.913805369,10.22428577,20.35421425,7.665301543,10.95774528,8.06453447,10.20266707,9.971297365,14.8669128,10.43013526,5.700743225,7.518500008,6.355296887,6.400558478,0.563007197,-5.455339074,0.16640571,6.914528402,0.549495309,-5.133559945,0.705012849,11.0647027,16.34341235,-3.533243639,-1.937454764,-1.191391986,-2.318784566,-4.239561028,10.7365323,5.046780545,11.76746014,10.47900937,11.88451602,1.476942459,5.391775208,6.546143625,7.84185444,6.172216467,-1.693096098,1.291741621,-4.783752324,-3.249383985,-13.87582954
730.45,0,14.55479252,24.64220291,10.06778617,6.583627205,4.828264993,11.67925258,7.392151757,12.99465789,19.72397794,17.66841055,5.395847105,5.285116966,5.177984904,9.944139374,8.7608821,-5.458656331,-3.344901148,-6.426146265,3.218706808,-5.248332432,4.901150137,0.308492287,-5.421280348,-3.037218219,5.383759067,-1.48668937,0.461386356,-0.963784833,10.20396206,24.28503424,-2.249829618,-1.167714724,-0.932891331,-2.573419442,-2.943434102,4.485449243,-3.921568627,-3.160678828,1.313911641,2.616964507,1.227237137,3.536026045,6.259377439,8.604653797,9.123272288,-0.373295272,-0.439170908,4.326617678,3.151835499,-3.72275768
730.785,0,16.82432083,24.6117304,9.919317136,6.856766587,6.015525596,6.247443608,7.860053627,-0.699883353,8.241808183,11.04209904,3.272221163,3.644402437,3.278433286,4.415513275,4.404397909,3.487997163,5.757170265,10.17057088,6.705144534,12.24789205,0.023232815,0.499215024,-5.091376689,-4.274344795,0.729198611,4.381552633,-1.43173141,7.022301679,14.37412884,12.13562814,-1.542306905,0.286197876,0.031667125,-0.941782591,-2.5660439,-7.289936898,-8.199644781,-9.129568394,-3.508151271,-4.29728676,1.381355276,2.319226155,7.493832488,8.560193826,8.20645224,5.631456949,-1.010085504,1.912715104,-0.397586847,-6.545599681
731.119,0,12.71669431,21.18549756,10.52263897,6.154115156,5.938090364,0.325008425,3.80649268,0.440333995,8.902534916,12.61467031,2.641660319,3.187576252,2.908902571,2.154979696,2.147484307,-6.172106825,-10.52037345,1.104436564,-0.547875805,-7.429253818,-3.008382436,-0.154731833,-4.642664576,-6.466324835,-2.934300201,-3.148412611,-3.599545937,1.436156578,7.620198469,12.101505,-0.453242689,-0.00321055,0.802792955,0.240943069,-0.773235367,-1.685107137,-8.940737078,-4.867841247,-3.214472878,0.630346691,0.720399065,1.766285562,6.102088109,8.95520452,7.600929528,4.961950487,6.746031746,9.650369064,-2.275622183,5.385720818
731.453,0,6.076637317,19.08708278,9.257964078,6.963825176,5.839693635,11.83345805,3.929303445,18.31424667,13.77004913,15.13648046,-1.381966338,-1.258329565,-0.432129572,-1.061154086,-1.495762717,-8.777808169,0.82968636,3.266320204,-2.68128495,-1.095611476,-0.563109551,3.846298029,-1.502777684,-5.11154973,-2.469893525,-3.930150408,-9.426584613,1.824739138,13.30489584,11.67714559,1.000734544,0.659724377,2.391965488,0.975277231,0.544982081,-0.010529483,1.695998797,-9.130565584,-8.772563177,-1.44253911,0.417664831,3.211709516,5.642321731,6.678092267,8.275704872,-1.475267573,-2.472130126,0.353055488,1.671821573,-2.773265689
731.787,0,5.062813047,15.89524263,9.133627,6.038217965,7.400770093,6.971787495,1.740499179,9.55504677,3.638403952,10.97922849,-2.2134377,-0.441167669,-1.765061846,-1.184621956,-1.495762717,1.629157002,14.23335418,1.606991601,-1.995677747,-7.92571424,-2.068711144,3.357217449,-2.274407088,-6.581052581,-4.957084923,9.121267731,2.481747226,0.154370821,16.1356888,18.17558893,0.29974095,-0.702249062,0.698093331,0.242812546,1.280925682,7.780904443,2.386746463,-5.228488764,-2.65308549,8.26919266,1.195939317,2.240053484,7.309611321,6.7835306,9.256762561,6.117821348,-2.900182915,-7.260661214,3.609166906,-7.588698584
732.121,0,0.120952891,9.489496954,8.509479704,6.512117026,7.741893971,-8.127298547,-2.538688417,4.83414048,4.252994939,5.109419947,-0.331058263,0.688675991,-0.669301505,-2.352324174,-0.330834021,2.606592267,6.202731464,4.96030032,1.584060441,3.222310356,-3.86414129,0.990387583,-1.451941881,-6.370377265,-8.830479908,-4.297500744,-7.949986533,-1.468649438,1.836520605,3.493712876,2.261160466,1.720023491,1.331496078,3.220775987,1.764847386,-12.04961859,-4.32237827,-3.444072147,-13.70642333,-3.164611107,1.307825072,1.01324168,6.648431949,6.610620626,9.840234928,0.623464202,0.757063674,8.997288249,4.198045312,-4.175778734
732.456,0,-3.69115285,6.961344468,8.160435266,6.335628625,5.268624747,-9.631535476,1.320800228,-1.41216715,7.400720702,8.260300707,-3.053232381,-2.659950036,-0.855265929,-2.602998509,-3.04535609,5.325411576,2.809683415,2.16733675,5.096779712,-3.277834374,-6.264536426,3.735676227,-0.013693368,-4.404791818,-8.638307732,6.216571679,3.114264079,10.00119565,15.32501694,12.96959069,3.400365387,3.092322871,2.278684793,4.196834899,2.253366872,-2.853489771,-1.52677497,0.34822503,-9.151624549,-1.632069795,2.181307558,2.089515359,5.914707611,8.474326203,10.29669365,-2.469858453,-4.25782616,5.918842078,-2.501786447,-1.692183723
732.79,0,-7.124970258,3.378590124,5.422599305,5.440270157,5.305945047,-0.053021466,2.132220388,6.173213555,7.286664344,12.18736271,-3.083677701,-2.007826374,-0.661551495,-2.553827956,-3.256942386,-5.564393799,-1.616781975,-2.600910134,-3.543601317,-4.79780976,-6.628573748,1.776823632,1.363221339,-4.347219195,-8.824342404,-0.205025435,5.730692154,-2.374749499,12.09881301,7.878834592,5.030240485,2.588744525,2.103923978,2.766925851,1.262421265,-1.314806735,-4.110804635,-3.945159692,0.507287638,1.004222467,1.030017955,2.549503234,2.487486357,5.666515338,9.181102165,1.400595233,2.319223228,8.838669864,1.761484803,1.411531281
733.124,0,-12.63098075,-2.71454351,3.513171091,3.107415828,4.80420962,8.597497743,4.92020979,-3.322167429,5.672229724,-0.596095166,-3.482509538,-2.131947659,-2.018063009,-2.922030403,-3.84851505,7.540189524,4.807850576,8.704137699,1.185894672,10.92073395,-5.755994725,2.990860814,2.39863116,-2.31262471,-7.58099568,-6.969343449,-5.654998171,-12.91427072,-7.259272554,-4.07902639,4.412668233,2.698351414,1.99723131,1.861548356,2.364080742,-2.284897714,1.316937425,1.106347774,-0.242178099,-3.528128761,0.390034325,-0.312111618,1.833786318,3.245921756,7.119851798,-11.96059227,-1.492913522,-3.287578499,-4.367114133,-4.689750533
733.458,0,-12.12068275,-5.438099556,-0.038416639,2.095291091,3.312339405,7.792642401,3.760516137,1.635108527,2.975259353,5.656339256,-2.706944571,-1.486103252,-3.08603643,-3.227090691,-4.82084358,0.395887411,-0.121811511,0.923737293,-2.924201337,-2.32529474,-4.382074948,2.646287515,5.437758626,0.352131016,-6.647425277,-11.83224009,-7.323219949,-6.215041268,-1.010171722,4.332607615,4.782986742,4.383924765,2.235942922,0.789584791,2.701430945,-3.032255648,-4.921140374,-8.719139849,-0.242011014,-9.558311168,2.4486755,1.380255353,2.9359017,2.803501497,5.597142952,-1.029490319,-1.612914415,-5.440204233,-9.976482667,-12.03615703
733.792,0,-9.109286005,-4.508097143,0.615215536,1.974518476,3.417828778,-6.682689977,-5.208730164,-6.925117577,-12.01748249,-2.473454178,-0.682891598,-0.881596844,0.332176345,-1.195047876,-1.405080732,10.57792866,3.920969221,9.947227004,11.35584767,13.64214117,-2.371526844,1.475249121,5.899872641,3.209881161,-3.784073794,0.743049793,-3.108998079,-2.303155345,8.342490637,0.858170184,4.602674215,4.307643422,1.908240784,2.587443759,-1.294619641,5.9239493,0.384570106,-2.010752266,1.33029863,5.022956481,2.339968629,0.782812316,0.194757262,-0.071366046,2.857484953,3.392261334,1.643741965,-3.204999591,0.738643541,1.716565976
734.125,0,-15.53234515,-12.4848402,-3.156974464,-0.684288168,0.156303188,2.773064648,4.929477453,4.960870638,1.161547833,10.14224102,1.368868995,1.370198496,-0.085371342,0.326357741,-0.782364558,-2.203150735,-4.591682238,-2.037711323,-4.46760268,3.588705806,-6.028229358,0.814601372,4.601075383,1.938983242,-1.942683182,3.14532105,1.949347885,5.527693701,4.692574509,6.043199376,5.476839004,5.13577231,3.02922201,1.192422616,1.703586282,0.544639122,1.285260245,-0.770715738,-2.641719944,-5.663659652,1.612980923,-0.418379968,-1.179026596,0.250633172,2.989225074,3.539751475,-1.337419075,4.425240478,0.545255469,-5.896401461
734.459,0,-10.29466653,-12.8279105,-3.888523735,-1.622987151,-0.158934045,-1.340535483,4.268662608,-9.150579997,-4.943315961,2.364575948,0.314541105,2.205858586,2.840958787,1.596819886,0.679049237,4.821766424,7.249669498,6.79527877,3.192609422,-0.343563722,-1.947108745,1.328242828,5.805850403,6.205491965,-1.101663714,-3.237348661,-1.70296917,-6.315355176,-4.970194483,-4.561880237,4.78231212,5.103955142,3.342130932,2.598132786,2.402509849,-1.003853094,0.78322604,5.329719252,1.334793674,1.666522208,-0.761942317,-1.506771112,-4.059908378,-5.174042561,-2.84495068,-6.009864001,-7.488056961,-4.453575173,-1.428943314,-13.09407386
734.793,0,-9.78840374,-9.884515207,-5.061063422,-1.621744884,-1.190910673,-3.004562131,-9.013686392,-2.337451212,1.138701953,4.030492315,0.661687173,3.801054538,1.943279527,2.675919408,1.671287323,-1.087720596,-0.683710089,2.435162233,0.745865552,4.900662252,3.871041589,1.333971641,4.975934371,7.285743775,4.576771798,2.560068754,1.010189292,-9.770504221,-3.069897524,-1.549879462,4.968923784,4.642495032,2.787993283,2.03714183,2.126253124,-0.380924367,-7.05371916,-5.035114167,-6.724271059,-4.932161635,-0.67065118,-2.230515202,-4.31757725,-6.561539068,-4.068321422,-2.707714063,-4.223543332,-4.203341895,-7.648408415,-6.152780584
735.127,0,-11.32932475,-10.80485568,-5.752724751,-2.474559652,-2.225537325,-2.26151406,-7.15439548,-4.912616676,0.399090716,-1.872656438,4.413526338,6.469574956,4.131409912,5.226210659,3.186914597,-4.21127348,4.119803596,-4.047359447,0.738344907,-1.977213022,7.094958524,-0.921202827,5.290483724,6.970301187,6.08339229,1.265273661,1.366495553,-0.404887571,-3.959222037,-0.628298749,3.342853723,2.523244543,1.777689374,0.205821422,0.06156121,4.467983188,2.520242289,1.330428333,6.956548612,3.581030966,-0.911065238,-3.243277104,-3.959104138,-8.48331714,-8.818571302,-4.551128716,-6.015635352,-9.160140314,-5.283382034,-5.244328524
735.46,0,-3.502206015,-8.58133029,-4.121854044,-2.979144457,-1.856657893,5.745020216,6.575911569,3.054267592,-0.716643792,0.155792129,6.815406045,5.304773815,5.135122278,5.430500702,4.345438327,-6.925331954,-3.419210209,-3.293671323,-5.216071737,-4.993274703,5.571509708,-1.478498925,2.821118881,8.034845117,9.123730271,-0.939964733,-1.952972251,-4.690232188,6.002788906,-2.314497148,3.781581849,2.429174618,1.85297605,0.806560596,0.744322092,-3.23863879,-5.031952292,-6.487240432,-4.175146952,-10.33361324,1.352879464,0.307437465,-1.90550449,-4.101677675,-7.85757147,1.50760811,2.375736655,1.652910849,-2.613236563,4.678453153
